Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
China,CHN,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,..,..,..,..,56.82011128,57.56845859,59.71908923,61.84361334,63.94062119,66.00741527,68.03234944,70.02097954,71.97962564,73.90605609,75.80104756,77.65125341,79.46466821,81.24679824,82.99847884,84.71931403,86.40947667,88.06830892,89.69421794,91.28813654,92.85149701,94.3857566,95.89236141
China,CHN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..,..,..,..,..,..,..,13.38580957,13.75047714,14.49125858,16.53643861,18.70511962,20.99396121,23.38820352,25.88912686,28.50181402,31.22145924,34.04724487,36.95073611,39.93898541,43.01897279,46.18993109,49.44812032,52.79106242,56.21288738,59.70094598,63.2498395,64.60967809,65.9328271,67.2202325
China,CHN,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.03880125,97.07455813,97.10924291,97.14284025,97.17535983,97.206797
China,CHN,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,..,..,..,..,30800000,150000000,149300000,211400000,272000000,119200000,72400000,242260000,916210000,618720000,603380000,1007319000,604261030,1822808170,683556780,506710000,123700000,368140000,273960000,169340000,308870000,774050000,950170000,1426080000,1627080000,3326340000,2312270000,3654630000,937080000
China,CHN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,2477.922101,2444.342098,2414.568616,2386.969214,2360.142134,2334.637778,2310.295265,2286.771132,2264.93335,2245.407049,2227.78374,2211.66018,2196.891596,2183.250543,2170.321934,2157.595189,2145.581303,2134.404747,2123.496307,2112.960654,2102.780508,2091.321044,2077.18267,2063.393093,2050.427886,2038.540142,2026.891677,2014.661066,2005.261057,1998.160178,1993.409397,..,..
China,CHN,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,..,..
China,CHN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,26.58430812,24.03406738,21.32886137,19.3074684,19.47428273,19.59651961,19.32548555,17.89527674,17.15903476,16.06478847,14.67624166,13.98346135,13.30148771,12.34899897,12.91664817,11.6414956,10.62576053,10.24616576,10.16904785,9.636185514,9.325176941,9.177653795,9.11371387,8.942893962,8.643491396,8.387014882,8.057287535,7.463565017,7.043020253,7.143690278,7.698642551,7.241021652,7.299997885
China,CHN,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,7.327732138,2.353530194,4.651003019,4.649179411,3.945545735,4.942642538,5.0398939,3.436640445,3.432994566,2.731373302,2.328518037,2.638071238,2.699946552,2.37205637,6.105019968,5.073914398,4.755278298,3.523649902,5.156004666,4.002425781,4.251069686,4.174289253,4.466541956,3.807199829,4.050468237,3.898521466,3.277813557,3.961291,3.4829175,3.07679356,3.131084562,7.073840992,4.140328698
China,CHN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,..,59.69999,58.49999,56.39999,54.3,52.19999,50.5,49.90001,49.80001,50.1,50.01,50.00999,50.01,49.1,46.89999,44.8,42.6,40.8,39.59999,38.09999,36.7,34.80001,33.60001,31.39999,29.49999,28.59174,27.7,26.98,26.0337,25.30706,24.85378,24.40598,..
China,CHN,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,Agricultural land (% of land area),AG.LND.AGRI.ZS,53.86456475,54.47010891,54.78273374,55.19910526,55.6901446,55.69020391,55.69441737,55.694444,55.69447063,55.69449726,55.69458321,55.75787186,55.82113207,55.88438929,55.94764475,56.01090318,56.07415984,56.1374177,56.20067197,56.26392504,56.18347308,56.10366022,56.02352781,55.94339539,55.86326298,55.78313057,55.70300409,55.62287167,55.54273924,55.46264943,55.46264943,55.46264943,..
China,CHN,Agricultural land (sq. km),AG.LND.AGRI.K2,5056940,5113790,5143140,5182230,5228330,5228330,5228720,5228722.5,5228725,5228727.5,5228730,5234668.444,5240606.889,5246545.333,5252483.778,5258422.222,5264360.667,5270299.111,5276237.556,5282176,5274623,5267130,5259607,5252084,5244561,5237038,5229515,5221992,5214469,5206950,5206950,5206950,..
China,CHN,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,66.20391867,63.38070015,62.36779916,60.21228968,58.15455737,56.98903804,57.02796853,58.74766312,61.71174069,66.72580163,82.65831565,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,220.3045234,237.5103103,237.6078112,206.7543281,238.9560895,297.5430674,301.5275811,299.4533316,300.9925277,306.1078337,287.4484879,295.4485261,333.5089331,328.6582546,352.2643512,375.1049932,374.7651369,385.3146398,372.6581054,383.9675958,425.2393478,444.6498048,457.333239,458.516152,477.5792781,480.2420628,474.3191841,467.3194799,450.3718168,399.5989717,385.3229909,374.8050875,..
China,CHN,Forest area (% of land area),AG.LND.FRST.ZS,16.73800655,16.94954715,17.16108774,17.37262834,17.58416893,17.79572849,18.00728849,18.21882953,18.43037058,18.64191163,18.85347276,19.10496812,19.3564539,19.60793869,19.85942287,20.11090813,20.36239278,20.61387789,20.86536169,21.11684505,21.36832885,21.57462737,21.78092589,21.9872244,22.19352292,22.39982144,22.63049793,22.83070681,23.03091218,23.23111754,23.4313229,23.63152827,..
China,CHN,Land area (sq. km),AG.LND.TOTL.K2,9388250,9388250,9388250,9388250,9388250,9388240,9388230,9388230,9388230,9388230,9388220,9388214.2,9388213.2,9388212.7,9388212.5,9388211.8,9388211.4,9388210.8,9388210.8,9388211,9388211,9388211,9388211,9388211,9388211,9388211,9388210,9388210,9388210,9388210,9388210,9388210,..
China,CHN,Population density (people per sq. km of land area),EN.POP.DNST,120.9155061,122.576625,124.0880888,125.522861,126.9496445,128.3366211,129.6889829,131.0231002,132.2863841,133.4367607,134.492481,135.4730488,136.3837796,137.2359193,138.0534367,138.8677661,139.6453429,140.3765881,141.0977052,141.8012441,142.4877434,143.2685098,144.243669,145.2076439,146.1258167,146.9779493,147.8226414,148.7200435,149.4171945,149.9481797,150.3055428,150.4397537,..
China,CHN,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.08,15.44904196,15.44904196,15.61175,15.61605,15.61604595,15.616046
China,CHN,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.798870929,0.798870929,0.830825766,0.926690278,0.990599952,1.109899193,1.139724953,1.171679859,1.171679859,1.171679859,1.171681107,1.171681831,1.192985264,1.235591946,1.278198592,1.315479482,1.342108679,1.411344534,1.448625333,1.491231929,1.544490212,1.619051809,1.682961749,1.704265062,1.706395393,1.704265062,1.775276299,1.846287343,1.917298399,1.991860003,2.013163319,2.023814976,..
China,CHN,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.950971475,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,Population growth (annual %),SP.POP.GROW,1.467303211,1.364434008,1.225536228,1.149619431,1.130260632,1.086509151,1.048141514,1.023450024,0.959550406,0.865851393,0.787956593,0.726380638,0.669999568,0.622860936,0.593932815,0.58812499,0.558374367,0.522271866,0.512386932,0.497381401,0.482959689,0.546457595,0.678345459,0.666072978,0.63032639,0.581456147,0.573050906,0.605245013,0.467672053,0.35474089,0.23804087,0.0892522,-0.013099501
China,CHN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,26.442,27.312,28.2,29.103,30.024,30.961,31.916,32.883,33.867,34.865,35.877,37.093,38.425,39.776,41.144,42.522,43.868,45.199,46.539,47.88,49.226,50.511,51.765,53.013,54.259,55.5,56.736,57.96,59.152,60.308,61.428,62.512,63.56
China,CHN,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.93928031,14.58764165,14.58764165,14.73639573,14.74651143,14.74651143,14.74651143
China,CHN,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.766775077,5.406831896,5.406831896,5.406831,5.479009,5.479008675,5.4790087
China,CHN,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,46.13604623,45.91895784,45.41015885,44.71725012,44.7721838,45.87262822,46.94608307,44.17415028,45.08558298,45.28091657,44.94762599,43.98971086,43.09846443,42.2191173,42.58768229,42.54897513,40.16595725,37.51247884,35.99190616,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,81.071577,81.2341584,81.29810949,80.49901718,81.05048538,82.38307049,82.6827054,80.47576423,80.05404403,80.03860219,78.78418981,78.12644803,78.32648138,77.64884822,77.59379535,77.28515032,76.06684097,74.73240567,73.85261797,..,..,..,..,..,..,..,..,..,..,..,..,..,..
India,IND,Arable land (% of land area),AG.LND.ARBL.ZS,54.97765027,54.88448434,54.72438694,54.68402625,54.66350956,54.45699737,54.15900094,54.35273225,54.28815515,54.14218398,54.12704873,53.92356358,53.95955186,53.74664922,53.70696121,53.62724885,53.36423168,53.14897467,53.13989352,53.11601344,52.80826318,52.79817301,52.65253818,52.61755892,52.62462204,52.60780508,52.57551653,52.43362718,52.29329811,52.25669278,51.9468813,51.9468813,..
India,IND,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,92,91.93800877,91.87863929,91.82172869,91.76712732,91.71469741,91.66431195,91.61585366,91.56921403,91.52429258,91.48099607,91.35036613,91.22587897,91.10711126,90.99367768,90.88522678,90.7814373,90.68201503,90.58669002,90.49521409,90.40735874,90.40735874,90.40735874,90.40735874,90.40735874,90.40735874,90.40735874,90.40735874,90.40735874,90.40735874,90.40735874,..,..
India,IND,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,34.57814661,35.34162863,36.10511065,36.86859267,37.63207469,38.39555671,39.15903873,39.92251037,40.68599585,41.44948479,42.2129668,43.25445989,44.29595297,45.33744606,43.23926003,43.49583333,43.75240664,44.00897994,44.26555325,44.52212656,44.77869986,44.77869986,44.77869986,44.77869986,44.77869986,44.77869986,44.77869986,44.77869986,44.77869986,44.77869986,44.77869986,..,..
India,IND,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,500,511.03995,522.0799,533.11985,544.1598,555.19975,566.2397,577.2795,588.3195,599.35955,610.3995,625.45949,640.51948,655.57947,625.2397,628.94975,632.6598,636.36985,640.0799,643.78995,647.5,647.5,647.5,647.5,647.5,647.5,647.5,647.5,647.5,647.5,647.5,..,..
India,IND,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,2100000,..,..,110750000,..,..,142250000,75900000,23530000,..,..,115600000,135100000,..,18500000,..,50880000,583300000,..,..,278250000,..
India,IND,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,79.87927122,80.4891123,81.13055718,81.7689909,82.40450807,83.0367817,83.6659241,84.2920134,84.91499745,85.53459122,86.15087227,86.76390529,87.37450795,87.98236686,88.58737184,89.1893093,89.78796094,90.38318358,90.97467558,91.56222114,92.14560477,92.72465388,93.29909578
India,IND,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,..,..,..,..,14.08576181,16.72348555,19.5366221,22.36876586,25.22008398,28.08953667,30.9773053,33.88350114,36.80784258,39.74941111,42.70831536,45.68459284,48.6803119,51.69445375,54.72651883,57.77572014,60.84125721,63.83038915,66.74811677,69.66314609,72.57510232,75.48373765,78.38855995
India,IND,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
India,IND,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..,..,..,..,..,..,..,6.096392313,7.399400388,8.782426344,10.17746712,12.56089644,14.66108933,16.76951846,18.96300541,21.16935265,23.38820895,25.6195429,27.86325391,30.11935259,32.38714535,34.66598361,36.95517413,39.25401861,41.47564339,43.62501301,45.76642277,47.89959768,50.0241473,52.1399331
India,IND,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.33857962,59.43491763,59.53460088,59.63734533,59.7434301,61.83639136,63.9222864,66.00089544,68.07148665,70.13359887,72.18676937,74.23072608,76.26479313
India,IND,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,2100000,..,..,110750000,..,..,142250000,75900000,23530000,..,..,115600000,135100000,..,18500000,..,50880000,583300000,..,..,278250000,..
India,IND,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,1661.205587,1626.653254,1593.258425,1560.962892,1529.734681,1499.565796,1470.586414,1442.631125,1415.656014,1389.71641,1364.622543,1340.165885,1316.564539,1294.058019,1272.590928,1252.339787,1233.395027,1215.44083,1198.274876,1181.719959,1165.552253,1149.789786,1134.573955,1119.947402,1106.141795,1093.080817,1080.203754,1067.792507,1056.242884,1045.468442,1035.529455,..,..
India,IND,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,..,..
India,IND,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.58488814,27.66270541,26.89691945,27.05455877,26.51993757,24.45754779,25.19930606,24.24867451,24.18045155,22.97256189,21.61106205,21.61888489,19.53454327,19.59199798,17.81469065,17.62020695,16.80944209,16.75011976,16.79094236,16.74427016,17.02650901,17.19197356,16.84537706,17.14842354,16.79193451,16.17450811,16.36380056,16.5583314,16.03163069,16.7555683,18.63553127,17.32626325,16.61835277
India,IND,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,4.015095805,-1.952488236,6.651006784,3.322706831,4.715980136,-0.695377068,9.92029924,-2.553727839,6.320454459,2.669127344,-0.007618146,6.00708957,-6.604234507,9.048581158,0.183532765,4.809364049,2.938795485,5.506476634,-0.24419426,-0.880233005,8.791758288,6.397806254,1.487460495,5.570475656,-0.216448191,0.649599312,6.797558631,6.605921519,2.096466003,6.160309154,4.111731619,3.505946375,3.348818626
India,IND,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,..,63.50056,63.11409,62.70322,62.17806,61.75559,61.43129,61.08086,60.68718,60.10669,59.64473,59.08598,58.44382,57.7151,56.75876,55.99824,55.09983,54.17196,53.3906,52.47509,51.51537,49.25777,47.00424,46.42778,45.7835,45.15931,44.52136,43.93962,43.32882,41.38738,44.30447,43.95999,..
India,IND,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,..,..,..,..,..,..,..,..,..,..,..,32.20730579,31.53300842,30.7335963,31.63298683,32.86921377,33.81654864,34.93207883,34.65011098,35.34164871,34.49237914,35.39878666,36.32947752,36.78560696,37.89949257,38.05927369,37.47675105,38.30101211,38.789308,39.96421599,42.2658231,42.26577835,..
India,IND,Agricultural land (% of land area),AG.LND.AGRI.ZS,61.01628218,61.07446884,60.97995755,61.00585566,60.97524881,60.85887548,60.73913877,60.87098369,60.83499541,60.88443725,60.86896566,60.70483218,60.72938494,60.62478348,60.66716221,60.58341377,60.50941918,60.4132262,60.45930465,60.56390611,60.39741826,60.43004315,60.42062566,60.43946065,60.44955082,60.43172485,60.39909996,60.2839388,60.24356466,60.21981337,60.04586286,60.04592643,..
India,IND,Agricultural land (sq. km),AG.LND.AGRI.K2,1814130,1815860,1813050,1813820,1812910,1809450,1805890,1809810,1808740,1810210,1809750,1804870,1805600,1802490,1803750,1801260,1799060,1796200,1797570,1800680,1795730,1796700,1796420,1796980,1797280,1796750,1795780,1792356.04,1791155.64,1790449.469,1785277.59,1785279.48,..
India,IND,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,60.44757401,65.14272407,69.82901675,73.50036288,77.38071066,83.67955235,93.27744139,102.1033286,111.3320819,120.7640938,129.9322687,139.5914549,148.661115,158.5053724,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
India,IND,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,73.52302412,77.99931978,74.70166435,76.17673723,83.45589294,85.70285527,89.04232883,100.1725608,104.0679516,112.1710203,103.7861182,108.1821987,100.3290553,105.1772039,115.2715101,127.614592,136.4039215,142.8352255,153.3493908,167.4572959,179.0358769,180.7482912,163.1220216,156.4956981,163.4980794,171.0382129,166.0030579,170.5691446,176.0713134,186.4566661,210.6573795,193.2450407,..
India,IND,Forest area (% of land area),AG.LND.FRST.ZS,21.50484833,21.627713,21.75057766,21.87344233,21.996307,22.11917166,22.24203633,22.364901,22.48776567,22.61063033,22.733495,22.7975676,22.86164019,22.92571279,22.98978538,23.05385798,23.11793057,23.18200317,23.24607576,23.31014836,23.37422095,23.46382169,23.55342242,23.64302315,23.73262388,23.82222461,23.91182535,24.00142608,24.09102681,24.18062754,24.27022827,24.35982901,..
India,IND,Land area (sq. km),AG.LND.TOTL.K2,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,2973190,..
India,IND,Population density (people per sq. km of land area),EN.POP.DNST,292.7670835,298.9858556,305.2526239,311.5681463,317.9285407,324.3247586,330.7159038,337.1245127,343.5483693,349.9608347,356.3962192,362.9000861,369.4056011,375.8303785,382.1701886,388.3501266,394.3151255,400.1398528,405.8720788,411.5580101,417.2668481,422.9871589,428.659862,434.2581749,439.6780929,444.931708,450.2357199,455.468934,460.4493174,465.1946394,469.6595667,473.4187327,..
India,IND,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.97,5.966519402,5.966519402,5.966519,5.966519,7.518889427,7.5188894
India,IND,Permanent cropland (% of land area),AG.LND.CROP.ZS,2.236654906,2.354373585,2.45527531,2.589810944,2.623444852,2.690712669,2.858882211,2.858882211,2.899242901,3.077502615,3.094319569,3.195221294,3.228855203,3.363390836,3.434022044,3.440748825,3.632462103,3.760270955,3.834265553,3.968801187,4.111745297,4.167241246,4.30514027,4.372408087,4.372408087,4.372408087,4.372408087,4.372408087,4.473309812,4.473309812,4.574211537,4.574211537,..
India,IND,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.356108992,..,..,..,..,..,..,..,..,..,..,..,..,..
India,IND,Population growth (annual %),SP.POP.GROW,2.141140539,2.101891054,2.074344245,2.047837361,2.02085602,1.991871229,1.951435501,1.919262595,1.887557865,1.849333251,1.822184002,1.808446421,1.776767874,1.724269032,1.67281087,1.604129169,1.52430796,1.46637175,1.422391509,1.39119493,1.377595812,1.361588085,1.33219205,1.297548835,1.240362184,1.18779532,1.185046229,1.155624491,1.087527722,1.025310772,0.955220858,0.797216094,0.680372581
India,IND,Urban population (% of total population),SP.URB.TOTL.IN.ZS,25.547,25.778,25.984,26.191,26.399,26.607,26.817,27.028,27.24,27.453,27.667,27.918,28.244,28.572,28.903,29.235,29.569,29.906,30.246,30.587,30.93,31.276,31.634,32.003,32.384,32.777,33.182,33.6,34.03,34.472,34.926,35.393,35.872
India,IND,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.479305985,3.479306895,3.479306895,3.479306571,3.479306571,4.395609044,4.395609044
India,IND,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.170691586,0.17070585,0.17070585,0.170706,0.170706,0.240883142,0.2408831
India,IND,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,83.01258752,82.78811042,82.53548593,82.31725417,82.06839493,81.25623311,80.52395049,79.72368096,79.05731954,78.31442796,77.48917749,77.07751808,76.23984119,75.98035121,75.68423135,75.66118829,75.55499175,75.56378114,75.38780844,..,..,..,..,..,..,..,..,..,..,..,..,..,..
India,IND,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,94.99892527,94.93142101,94.87856031,94.79806993,94.79319355,93.79335976,92.90919952,92.10359712,91.29535417,90.47384817,89.33451347,89.00540541,88.05136795,87.95665469,87.8060166,87.85226936,87.88866837,87.89514264,87.65184889,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,Arable land (% of land area),AG.LND.ARBL.ZS,13.07734504,13.00054855,12.92923752,12.8496983,12.78113001,12.69884805,12.6255144,12.53497942,12.44170096,12.35390947,12.27434842,12.1920439,12.12345679,12.06310014,12.01371742,11.96159122,11.91495199,11.86831276,11.81893004,11.78052126,11.74759945,11.67078189,11.64883402,11.62688615,11.5829904,11.53635117,11.478738,11.41563786,11.36351166,11.31412894,11.25925926,11.20987654,..
Japan,JPN,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,64.43093154,64.27200789,64.11378556,64.68271496,65.26229752,65.85283528,65.50069735,65.15436539,64.53278265,63.91152074,63.29057939,64.70386658,66.21382162,66.10040809,65.98603798,65.87069914,65.75437922,65.67847674,66.24703521,66.82627379,66.92118227,67.01667696,67.11276332,67.20944686,67.30673317,67.40462789,67.50313676,67.71752837,67.63590392,67.98469388,67.98469388,..,..
Japan,JPN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,21.1620155,21.20891473,21.25581395,21.06046512,20.86511628,20.66046512,20.70116279,20.74186047,20.83565891,20.92945736,21.02325581,20.33139535,19.63953488,19.56046512,19.48139535,19.40232558,19.32325581,19.24418605,19.06651163,18.88883721,18.83827243,18.78770764,18.73714286,18.68657807,18.63601329,18.5854485,18.53488372,18.44186047,18.39534884,18.23255814,18.23255814,..,..
Japan,JPN,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,90.99666667,91.19833333,91.4,90.56,89.72,88.84,89.015,89.19,89.59333333,89.99666667,90.4,87.425,84.45,84.11,83.77,83.43,83.09,82.75,81.986,81.222,81.00457143,80.78714286,80.56971429,80.35228571,80.13485714,79.91742857,79.7,79.3,79.1,78.4,78.4,..,..
Japan,JPN,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,98.50412758,98.50412758,98.50412758,98.50412758,98.50412758,98.54134021,98.57855283,98.61576545,98.65297807,98.6901907,98.72740332,98.76461594,98.80182857,98.83904119,98.87625381,98.91346643,98.95067906,98.98789168,99.0251043,99.06231693,99.09952955,99.13674217,99.13674217
Japan,JPN,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,..,..,..,..,100,99.99956048,99.99661421,99.99366795,99.99072169,99.98777542,99.98482916,99.9818829,99.97893663,99.97599037,99.97304411,99.97009784,99.96715158,99.96420532,99.96125905,99.95831279,99.95536653,99.95242026,99.949474,99.94652774,99.94358148,99.94063521,99.93768895
Japan,JPN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,97.85424256,97.85424256,97.85424256,97.85424256,97.85424256,97.90149264,97.94875049,97.99601611,98.04328949,98.09057064,98.13785955,98.18515623,98.23246068,98.2797729,98.32709288,98.37442062,98.42175614,98.46909942,98.51645046,98.56380928,98.61117586,98.6585502,98.6585502
Japan,JPN,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..,..,..,..,..,..,..,96.40438015,96.55231088,96.69402563,96.83195832,96.96610918,97.09647845,97.22306637,97.39781231,97.56734709,97.73165676,97.89072739,98.04454503,98.19309575,98.33636559,98.47434064,98.60700694,98.73435056,98.85635757,98.92199212,98.97932133,99.03489024,99.08870348,99.14075648
Japan,JPN,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,3482.401723,3468.748992,3455.897127,3444.712367,3435.108406,3427.059424,3419.292763,3411.155271,3401.898734,3395.692998,3390.017581,3381.859079,3374.004473,3366.792465,3365.659317,3365.343226,3363.211163,3359.348755,3357.722371,3358.141932,3357.538846,3363.76366,3369.140242,3374.004473,3378.484553,3382.071873,3383.801819,3386.573418,3390.873032,3395.639367,3405.643865,..,..
Japan,JPN,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,..,..
Japan,JPN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,1.892111053,1.645030276,1.653533736,1.527912848,1.603288292,1.576060291,1.517880339,1.367506192,1.376490599,1.299028224,1.230957484,1.111629406,1.082496746,1.053364132,1.054101767,1.082316506,1.108281081,1.080271763,1.122853962,1.06671783,0.9966057,1.03412007,1.124981308,1.128440549,1.044248236,1.038947445,1.028080308,0.950909508,..
